sentence_id,subcorpus,language,langue,text,parallel_group,source,num_words,num_morphemes,n_morphemes_seg,n_morphemes_ref,feature,morphemes_detail,traduction_fr,tokenizer,n_tokens,tokens_detail,fertility_word,fertility_morpheme,morpheme_coverage,overtokenization_pct
D013_sw,C_difficult,sw,Swahili,Walikuwa wamejificha chini ya mti mkubwa.,,Création manuelle,6,15.0,12.0,12.0,passé parfait,Wa|li|kuwa wa|me|ji|ficha chini ya mti m|kubwa,,sentencepiece,7,Walikuwa|wamejificha|chini|ya|mti|mkubwa|.,1.167,0.583,1.714,-41.7
D014_sw,C_difficult,sw,Swahili,Atakuwa amekwisha soma kitabu chote.,,Création manuelle,5,11.0,10.0,10.0,futur antérieur,A|ta|kuwa a|me|kwisha soma ki|tabu chote,,tiktoken,6,Atakuwa|amekwisha|soma|kitabu|chote|.,1.2,0.6,1.667,-40.0
D014_sw,C_difficult,sw,Swahili,Atakuwa amekwisha soma kitabu chote.,,Création manuelle,5,11.0,10.0,10.0,futur antérieur,A|ta|kuwa a|me|kwisha soma ki|tabu chote,,sentencepiece,6,Atakuwa|amekwisha|soma|kitabu|chote|.,1.2,0.6,1.667,-40.0
D015_sw,C_difficult,sw,Swahili,Tulikuwa tukifanya kazi pamoja kabla ya mvua.,,Création manuelle,7,13.0,11.0,11.0,progressif passé,Tu|li|kuwa tu|ki|fanya kazi pamoja kabla ya mvua,,tiktoken,8,Tulikuwa|tukifanya|kazi|pamoja|kabla|ya|mvua|.,1.143,0.727,1.375,-27.3
D015_sw,C_difficult,sw,Swahili,Tulikuwa tukifanya kazi pamoja kabla ya mvua.,,Création manuelle,7,13.0,11.0,11.0,progressif passé,Tu|li|kuwa tu|ki|fanya kazi pamoja kabla ya mvua,,sentencepiece,8,Tulikuwa|tukifanya|kazi|pamoja|kabla|ya|mvua|.,1.143,0.727,1.375,-27.3
D016_sw,C_difficult,sw,Swahili,Wanafunzi wanajiandaa kwa mitihani yao.,,Création manuelle,5,11.0,10.0,10.0,réfléchi: wana-ji-andaa,Wana|funzi wa|na|ji|andaa kwa mi|tahani yao,,tiktoken,6,Wanafunzi|wanajiandaa|kwa|mitihani|yao|.,1.2,0.6,1.667,-40.0
D016_sw,C_difficult,sw,Swahili,Wanafunzi wanajiandaa kwa mitihani yao.,,Création manuelle,5,11.0,10.0,10.0,réfléchi: wana-ji-andaa,Wana|funzi wa|na|ji|andaa kwa mi|tahani yao,,sentencepiece,6,Wanafunzi|wanajiandaa|kwa|mitihani|yao|.,1.2,0.6,1.667,-40.0
D017_sw,C_difficult,sw,Swahili,Daktari anamtibu mgonjwa vizuri hospitalini.,,Création manuelle,5,11.0,9.0,9.0,causatif: a-na-m-tibu,Daktari a|na|m|tibu mgonjwa vizuri hospitali|ni,,tiktoken,6,Daktari|anamtibu|mgonjwa|vizuri|hospitalini|.,1.2,0.667,1.5,-33.3
D017_sw,C_difficult,sw,Swahili,Daktari anamtibu mgonjwa vizuri hospitalini.,,Création manuelle,5,11.0,9.0,9.0,causatif: a-na-m-tibu,Daktari a|na|m|tibu mgonjwa vizuri hospitali|ni,,sentencepiece,6,Daktari|anamtibu|mgonjwa|vizuri|hospitalini|.,1.2,0.667,1.5,-33.3
D018_sw,C_difficult,sw,Swahili,Watu wanashirikiana katika kazi za jamii.,,Création manuelle,6,10.0,9.0,9.0,associatif: wana-shirikiana,Watu wa|na|shiri|kiana katika kazi za jamii,,tiktoken,7,Watu|wanashirikiana|katika|kazi|za|jamii|.,1.167,0.778,1.286,-22.2
D018_sw,C_difficult,sw,Swahili,Watu wanashirikiana katika kazi za jamii.,,Création manuelle,6,10.0,9.0,9.0,associatif: wana-shirikiana,Watu wa|na|shiri|kiana katika kazi za jamii,,sentencepiece,7,Watu|wanashirikiana|katika|kazi|za|jamii|.,1.167,0.778,1.286,-22.2
D019_sw,C_difficult,sw,Swahili,Serikali iliwasaidia wananchi walioathirika.,,Création manuelle,4,12.0,10.0,10.0,applicatif: i-li-wa-saidia,Serikali i|li|wa|saidia wananchi wa|li|o|athirika,,tiktoken,5,Serikali|iliwasaidia|wananchi|walioathirika|.,1.25,0.5,2.0,-50.0
D019_sw,C_difficult,sw,Swahili,Serikali iliwasaidia wananchi walioathirika.,,Création manuelle,4,12.0,10.0,10.0,applicatif: i-li-wa-saidia,Serikali i|li|wa|saidia wananchi wa|li|o|athirika,,sentencepiece,5,Serikali|iliwasaidia|wananchi|walioathirika|.,1.25,0.5,2.0,-50.0
D020_sw,C_difficult,sw,Swahili,Mmoja wao alijibu maswali yote haraka.,,Création manuelle,6,10.0,8.0,8.0,réfléchi: ali-ji-bu,Mmoja wao a|li|jibu maswali yote haraka,,tiktoken,7,Mmoja|wao|alijibu|maswali|yote|haraka|.,1.167,0.875,1.143,-12.5
D020_sw,C_difficult,sw,Swahili,Mmoja wao alijibu maswali yote haraka.,,Création manuelle,6,10.0,8.0,8.0,réfléchi: ali-ji-bu,Mmoja wao a|li|jibu maswali yote haraka,,sentencepiece,7,Mmoja|wao|alijibu|maswali|yote|haraka|.,1.167,0.875,1.143,-12.5
D001_fon,C_difficult,fon,Fongbé,"Dó, dò, dô: gbè atɔ̌n lɛ ɖó taji ɖò Fon.",,Création manuelle,10,11.0,12.0,12.0,tons: dó/dò/dô distinctifs,Dó dò dô gbè a|tɔ̌n lɛ ɖó ta|ji ɖò Fon,,tiktoken,14,"Dó|,|dò|,|dô|:|gbè|atɔ̌n|lɛ|ɖó|taji|ɖò|Fon|.",1.4,1.167,0.857,16.7
D001_fon,C_difficult,fon,Fongbé,"Dó, dò, dô: gbè atɔ̌n lɛ ɖó taji ɖò Fon.",,Création manuelle,10,11.0,12.0,12.0,tons: dó/dò/dô distinctifs,Dó dò dô gbè a|tɔ̌n lɛ ɖó ta|ji ɖò Fon,,sentencepiece,14,"Dó|,|dò|,|dô|:|gbè|atɔ̌n|lɛ|ɖó|taji|ɖò|Fon|.",1.4,1.167,0.857,16.7
D002_fon,C_difficult,fon,Fongbé,"Bó e nyí bo mɔ̌ ɔ, nǔ ɔ cí ɖagbe.",,Création manuelle,10,10.0,10.0,10.0,"monosyllabes: bó, bo, mɔ̌",Bó e nyí bo mɔ̌ ɔ nǔ ɔ cí ɖagbe,,tiktoken,12,"Bó|e|nyí|bo|mɔ̌|ɔ|,|nǔ|ɔ|cí|ɖagbe|.",1.2,1.2,0.833,20.0
D002_fon,C_difficult,fon,Fongbé,"Bó e nyí bo mɔ̌ ɔ, nǔ ɔ cí ɖagbe.",,Création manuelle,10,10.0,10.0,10.0,"monosyllabes: bó, bo, mɔ̌",Bó e nyí bo mɔ̌ ɔ nǔ ɔ cí ɖagbe,,sentencepiece,12,"Bó|e|nyí|bo|mɔ̌|ɔ|,|nǔ|ɔ|cí|ɖagbe|.",1.2,1.2,0.833,20.0
D003_fon,C_difficult,fon,Fongbé,Wɛ̀ kpo wɛ̀ kpo nyí nǔ ɖokpo wɛ à?,,Création manuelle,9,10.0,10.0,10.0,répétition tonale,Wɛ̀ kpo wɛ̀ kpo nyí nǔ ɖo|kpo wɛ à,,tiktoken,10,Wɛ̀|kpo|wɛ̀|kpo|nyí|nǔ|ɖokpo|wɛ|à|?,1.111,1.0,1.0,0.0
D003_fon,C_difficult,fon,Fongbé,Wɛ̀ kpo wɛ̀ kpo nyí nǔ ɖokpo wɛ à?,,Création manuelle,9,10.0,10.0,10.0,répétition tonale,Wɛ̀ kpo wɛ̀ kpo nyí nǔ ɖo|kpo wɛ à,,sentencepiece,10,Wɛ̀|kpo|wɛ̀|kpo|nyí|nǔ|ɖokpo|wɛ|à|?,1.111,1.0,1.0,0.0
D004_fon,C_difficult,fon,Fongbé,Có e mɛ nɔ hɔn ɔ nɔ xlɛ́ mɛ ɖagbe.,,Création manuelle,10,10.0,10.0,10.0,ton grammatical: có,Có e mɛ nɔ hɔn ɔ nɔ xlɛ́ mɛ ɖagbe,,tiktoken,11,Có|e|mɛ|nɔ|hɔn|ɔ|nɔ|xlɛ́|mɛ|ɖagbe|.,1.1,1.1,0.909,10.0
D004_fon,C_difficult,fon,Fongbé,Có e mɛ nɔ hɔn ɔ nɔ xlɛ́ mɛ ɖagbe.,,Création manuelle,10,10.0,10.0,10.0,ton grammatical: có,Có e mɛ nɔ hɔn ɔ nɔ xlɛ́ mɛ ɖagbe,,sentencepiece,11,Có|e|mɛ|nɔ|hɔn|ɔ|nɔ|xlɛ́|mɛ|ɖagbe|.,1.1,1.1,0.909,10.0
D005_fon,C_difficult,fon,Fongbé,Jló nɔ yì dó bǎ e mɔ wɛ nɔ kpé.,,Création manuelle,10,10.0,10.0,10.0,tons fonctionnels,Jló nɔ yì dó bǎ e mɔ wɛ nɔ kpé,,tiktoken,11,Jló|nɔ|yì|dó|bǎ|e|mɔ|wɛ|nɔ|kpé|.,1.1,1.1,0.909,10.0
D005_fon,C_difficult,fon,Fongbé,Jló nɔ yì dó bǎ e mɔ wɛ nɔ kpé.,,Création manuelle,10,10.0,10.0,10.0,tons fonctionnels,Jló nɔ yì dó bǎ e mɔ wɛ nɔ kpé,,sentencepiece,11,Jló|nɔ|yì|dó|bǎ|e|mɔ|wɛ|nɔ|kpé|.,1.1,1.1,0.909,10.0
D006_fon,C_difficult,fon,Fongbé,È ɖó na yì bɔ è na wá dó.,,Création manuelle,9,9.0,9.0,9.0,séquence courte e-ɖó-na-yì,È ɖó na yì bɔ è na wá dó,,tiktoken,10,È|ɖó|na|yì|bɔ|è|na|wá|dó|.,1.111,1.111,0.9,11.1
D006_fon,C_difficult,fon,Fongbé,È ɖó na yì bɔ è na wá dó.,,Création manuelle,9,9.0,9.0,9.0,séquence courte e-ɖó-na-yì,È ɖó na yì bɔ è na wá dó,,sentencepiece,10,È|ɖó|na|yì|bɔ|è|na|wá|dó|.,1.111,1.111,0.9,11.1
D007_fon,C_difficult,fon,Fongbé,Ɛ ko sɔ́ alɔ dó bɔ nǔ ɔ cí ɖagbe.,,Création manuelle,10,10.0,10.0,10.0,séquence: ɛ-ko-sɔ́,Ɛ ko sɔ́ alɔ dó bɔ nǔ ɔ cí ɖagbe,,tiktoken,11,Ɛ|ko|sɔ́|alɔ|dó|bɔ|nǔ|ɔ|cí|ɖagbe|.,1.1,1.1,0.909,10.0
D007_fon,C_difficult,fon,Fongbé,Ɛ ko sɔ́ alɔ dó bɔ nǔ ɔ cí ɖagbe.,,Création manuelle,10,10.0,10.0,10.0,séquence: ɛ-ko-sɔ́,Ɛ ko sɔ́ alɔ dó bɔ nǔ ɔ cí ɖagbe,,sentencepiece,11,Ɛ|ko|sɔ́|alɔ|dó|bɔ|nǔ|ɔ|cí|ɖagbe|.,1.1,1.1,0.909,10.0
D008_fon,C_difficult,fon,Fongbé,Mɛ ɔ ɖò na wà nǔ có wɛ.,,Création manuelle,8,8.0,8.0,8.0,aspectuel: ɖò-na,Mɛ ɔ ɖò na wà nǔ có wɛ,,tiktoken,9,Mɛ|ɔ|ɖò|na|wà|nǔ|có|wɛ|.,1.125,1.125,0.889,12.5
D008_fon,C_difficult,fon,Fongbé,Mɛ ɔ ɖò na wà nǔ có wɛ.,,Création manuelle,8,8.0,8.0,8.0,aspectuel: ɖò-na,Mɛ ɔ ɖò na wà nǔ có wɛ,,sentencepiece,9,Mɛ|ɔ|ɖò|na|wà|nǔ|có|wɛ|.,1.125,1.125,0.889,12.5
D009_fon,C_difficult,fon,Fongbé,È nɔ yì có è nɔ wá dó.,,Création manuelle,8,8.0,8.0,8.0,opposition tonale è,È nɔ yì có è nɔ wá dó,,tiktoken,9,È|nɔ|yì|có|è|nɔ|wá|dó|.,1.125,1.125,0.889,12.5
D009_fon,C_difficult,fon,Fongbé,È nɔ yì có è nɔ wá dó.,,Création manuelle,8,8.0,8.0,8.0,opposition tonale è,È nɔ yì có è nɔ wá dó,,sentencepiece,9,È|nɔ|yì|có|è|nɔ|wá|dó|.,1.125,1.125,0.889,12.5
D010_fon,C_difficult,fon,Fongbé,Nú e nyí ɖagbe ɔ wɛ é bló.,,Création manuelle,8,8.0,8.0,8.0,focus: wɛ,Nú e nyí ɖagbe ɔ wɛ é bló,,tiktoken,9,Nú|e|nyí|ɖagbe|ɔ|wɛ|é|bló|.,1.125,1.125,0.889,12.5
D010_fon,C_difficult,fon,Fongbé,Nú e nyí ɖagbe ɔ wɛ é bló.,,Création manuelle,8,8.0,8.0,8.0,focus: wɛ,Nú e nyí ɖagbe ɔ wɛ é bló,,sentencepiece,9,Nú|e|nyí|ɖagbe|ɔ|wɛ|é|bló|.,1.125,1.125,0.889,12.5
D011_fon,C_difficult,fon,Fongbé,Àxɔ́sú ɔ sɔ́ axɔ́su ɔ tɔn sín afɔ.,,Création manuelle,8,10.0,12.0,12.0,ton bas/haut: àxɔ́sú vs axɔ́su,À|xɔ́|sú ɔ sɔ́ a|xɔ́|su ɔ tɔn sín afɔ,,tiktoken,9,Àxɔ́sú|ɔ|sɔ́|axɔ́su|ɔ|tɔn|sín|afɔ|.,1.125,0.75,1.333,-25.0
D011_fon,C_difficult,fon,Fongbé,Àxɔ́sú ɔ sɔ́ axɔ́su ɔ tɔn sín afɔ.,,Création manuelle,8,10.0,12.0,12.0,ton bas/haut: àxɔ́sú vs axɔ́su,À|xɔ́|sú ɔ sɔ́ a|xɔ́|su ɔ tɔn sín afɔ,,sentencepiece,9,Àxɔ́sú|ɔ|sɔ́|axɔ́su|ɔ|tɔn|sín|afɔ|.,1.125,0.75,1.333,-25.0
D012_fon,C_difficult,fon,Fongbé,Hɛn e mɔ sín fí ɔ kaka ɖó nǔ.,,Création manuelle,9,9.0,9.0,9.0,registres tonaux,Hɛn e mɔ sín fí ɔ kaka ɖó nǔ,,tiktoken,10,Hɛn|e|mɔ|sín|fí|ɔ|kaka|ɖó|nǔ|.,1.111,1.111,0.9,11.1
D012_fon,C_difficult,fon,Fongbé,Hɛn e mɔ sín fí ɔ kaka ɖó nǔ.,,Création manuelle,9,9.0,9.0,9.0,registres tonaux,Hɛn e mɔ sín fí ɔ kaka ɖó nǔ,,sentencepiece,10,Hɛn|e|mɔ|sín|fí|ɔ|kaka|ɖó|nǔ|.,1.111,1.111,0.9,11.1
D013_fon,C_difficult,fon,Fongbé,Gbè ɔ nɔ ɖɔ nǔ e ɖò na jɛ.,,Création manuelle,9,9.0,9.0,9.0,ton grammatical: ɔ,Gbè ɔ nɔ ɖɔ nǔ e ɖò na jɛ,,tiktoken,10,Gbè|ɔ|nɔ|ɖɔ|nǔ|e|ɖò|na|jɛ|.,1.111,1.111,0.9,11.1
D013_fon,C_difficult,fon,Fongbé,Gbè ɔ nɔ ɖɔ nǔ e ɖò na jɛ.,,Création manuelle,9,9.0,9.0,9.0,ton grammatical: ɔ,Gbè ɔ nɔ ɖɔ nǔ e ɖò na jɛ,,sentencepiece,10,Gbè|ɔ|nɔ|ɖɔ|nǔ|e|ɖò|na|jɛ|.,1.111,1.111,0.9,11.1
D014_fon,C_difficult,fon,Fongbé,Azǎn gbɛ̀ gbɛ̀ wɛ mɛ nɔ wà azɔ.,,Création manuelle,8,9.0,10.0,10.0,redoublement: gbɛ̀ gbɛ̀,A|zǎn gbɛ̀ gbɛ̀ wɛ mɛ nɔ wà a|zɔ,,tiktoken,9,Azǎn|gbɛ̀|gbɛ̀|wɛ|mɛ|nɔ|wà|azɔ|.,1.125,0.9,1.111,-10.0
D014_fon,C_difficult,fon,Fongbé,Azǎn gbɛ̀ gbɛ̀ wɛ mɛ nɔ wà azɔ.,,Création manuelle,8,9.0,10.0,10.0,redoublement: gbɛ̀ gbɛ̀,A|zǎn gbɛ̀ gbɛ̀ wɛ mɛ nɔ wà a|zɔ,,sentencepiece,9,Azǎn|gbɛ̀|gbɛ̀|wɛ|mɛ|nɔ|wà|azɔ|.,1.125,0.9,1.111,-10.0
D015_fon,C_difficult,fon,Fongbé,Kɔ ɔ nyí fí e mɛ nɔ xò xò ɔ.,,Création manuelle,10,10.0,10.0,10.0,monosyllabes denses,Kɔ ɔ nyí fí e mɛ nɔ xò xò ɔ,,tiktoken,11,Kɔ|ɔ|nyí|fí|e|mɛ|nɔ|xò|xò|ɔ|.,1.1,1.1,0.909,10.0
D015_fon,C_difficult,fon,Fongbé,Kɔ ɔ nyí fí e mɛ nɔ xò xò ɔ.,,Création manuelle,10,10.0,10.0,10.0,monosyllabes denses,Kɔ ɔ nyí fí e mɛ nɔ xò xò ɔ,,sentencepiece,11,Kɔ|ɔ|nyí|fí|e|mɛ|nɔ|xò|xò|ɔ|.,1.1,1.1,0.909,10.0
D016_fon,C_difficult,fon,Fongbé,É ɖò na yì Cotonou bo ɖò na wɛn azɔ.,,Création manuelle,10,10.0,11.0,11.0,structure isolante,É ɖò na yì Cotonou bo ɖò na wɛn a|zɔ,,tiktoken,11,É|ɖò|na|yì|Cotonou|bo|ɖò|na|wɛn|azɔ|.,1.1,1.0,1.0,0.0
D016_fon,C_difficult,fon,Fongbé,É ɖò na yì Cotonou bo ɖò na wɛn azɔ.,,Création manuelle,10,10.0,11.0,11.0,structure isolante,É ɖò na yì Cotonou bo ɖò na wɛn a|zɔ,,sentencepiece,11,É|ɖò|na|yì|Cotonou|bo|ɖò|na|wɛn|azɔ|.,1.1,1.0,1.0,0.0
D017_fon,C_difficult,fon,Fongbé,Nǔ e nyí ɖagbe ɔ wɛ mǐ ɖó na bló.,,Création manuelle,10,10.0,10.0,10.0,focalisation: wɛ,Nǔ e nyí ɖagbe ɔ wɛ mǐ ɖó na bló,,tiktoken,11,Nǔ|e|nyí|ɖagbe|ɔ|wɛ|mǐ|ɖó|na|bló|.,1.1,1.1,0.909,10.0
D017_fon,C_difficult,fon,Fongbé,Nǔ e nyí ɖagbe ɔ wɛ mǐ ɖó na bló.,,Création manuelle,10,10.0,10.0,10.0,focalisation: wɛ,Nǔ e nyí ɖagbe ɔ wɛ mǐ ɖó na bló,,sentencepiece,11,Nǔ|e|nyí|ɖagbe|ɔ|wɛ|mǐ|ɖó|na|bló|.,1.1,1.1,0.909,10.0
D018_fon,C_difficult,fon,Fongbé,"Mɛ e ko wà nǔ ɔ ɔ, é ɖó mɔ nǔ.",,Création manuelle,11,11.0,11.0,11.0,relatif complexe,Mɛ e ko wà nǔ ɔ ɔ é ɖó mɔ nǔ,,tiktoken,13,"Mɛ|e|ko|wà|nǔ|ɔ|ɔ|,|é|ɖó|mɔ|nǔ|.",1.182,1.182,0.846,18.2
D018_fon,C_difficult,fon,Fongbé,"Mɛ e ko wà nǔ ɔ ɔ, é ɖó mɔ nǔ.",,Création manuelle,11,11.0,11.0,11.0,relatif complexe,Mɛ e ko wà nǔ ɔ ɔ é ɖó mɔ nǔ,,sentencepiece,13,"Mɛ|e|ko|wà|nǔ|ɔ|ɔ|,|é|ɖó|mɔ|nǔ|.",1.182,1.182,0.846,18.2
D019_fon,C_difficult,fon,Fongbé,È nɔ ɖɔ ɖɔ nǔ ɔ nyí ɖagbe.,,Création manuelle,8,8.0,8.0,8.0,complétive: ɖɔ ɖɔ,È nɔ ɖɔ ɖɔ nǔ ɔ nyí ɖagbe,,tiktoken,9,È|nɔ|ɖɔ|ɖɔ|nǔ|ɔ|nyí|ɖagbe|.,1.125,1.125,0.889,12.5
D019_fon,C_difficult,fon,Fongbé,È nɔ ɖɔ ɖɔ nǔ ɔ nyí ɖagbe.,,Création manuelle,8,8.0,8.0,8.0,complétive: ɖɔ ɖɔ,È nɔ ɖɔ ɖɔ nǔ ɔ nyí ɖagbe,,sentencepiece,9,È|nɔ|ɖɔ|ɖɔ|nǔ|ɔ|nyí|ɖagbe|.,1.125,1.125,0.889,12.5
D020_fon,C_difficult,fon,Fongbé,Bɔ e na yì bɔ e na wà nǔ ɔ.,,Création manuelle,10,10.0,10.0,10.0,consécutif: bɔ,Bɔ e na yì bɔ e na wà nǔ ɔ,,tiktoken,11,Bɔ|e|na|yì|bɔ|e|na|wà|nǔ|ɔ|.,1.1,1.1,0.909,10.0
D020_fon,C_difficult,fon,Fongbé,Bɔ e na yì bɔ e na wà nǔ ɔ.,,Création manuelle,10,10.0,10.0,10.0,consécutif: bɔ,Bɔ e na yì bɔ e na wà nǔ ɔ,,sentencepiece,11,Bɔ|e|na|yì|bɔ|e|na|wà|nǔ|ɔ|.,1.1,1.1,0.909,10.0
D001_fr,C_difficult,fr,Français,L'anticonstitutionnellement est le mot le plus long.,,Création manuelle,7,16.0,13.0,13.0,dérivation: anti-constitution-nel-le-ment,L' anti|constitu|tion|nel|le|ment est le mot le plus long,,tiktoken,11,L|'|anticonstituti|onnellement|est|le|mot|le|plus|long|.,1.571,0.846,1.182,-15.4
D001_fr,C_difficult,fr,Français,L'anticonstitutionnellement est le mot le plus long.,,Création manuelle,7,16.0,13.0,13.0,dérivation: anti-constitution-nel-le-ment,L' anti|constitu|tion|nel|le|ment est le mot le plus long,,sentencepiece,11,L|'|anticonstituti|onnellement|est|le|mot|le|plus|long|.,1.571,0.846,1.182,-15.4
D002_fr,C_difficult,fr,Français,Les prestidigitateurs éblouissent les spectateurs.,,Création manuelle,5,13.0,13.0,13.0,mots longs avec suffixes,Les presti|digi|tat|eur|s éblouis|sent les spect|at|eur|s,,tiktoken,7,Les|prestidigit|ateurs|éblouissent|les|spectateurs|.,1.4,0.538,1.857,-46.2
D002_fr,C_difficult,fr,Français,Les prestidigitateurs éblouissent les spectateurs.,,Création manuelle,5,13.0,13.0,13.0,mots longs avec suffixes,Les presti|digi|tat|eur|s éblouis|sent les spect|at|eur|s,,sentencepiece,7,Les|prestidigit|ateurs|éblouissent|les|spectateurs|.,1.4,0.538,1.857,-46.2
D003_fr,C_difficult,fr,Français,Le gouvernement incompréhensible déconcerte les citoyens.,,Création manuelle,6,15.0,12.0,12.0,préfixes in- + suffixes,Le gouverne|ment in|compréhen|si|ble déconcert|e les citoyen|s,,tiktoken,8,Le|gouvernement|incompréh|ensible|déconcerte|les|citoyens|.,1.333,0.667,1.5,-33.3
D003_fr,C_difficult,fr,Français,Le gouvernement incompréhensible déconcerte les citoyens.,,Création manuelle,6,15.0,12.0,12.0,préfixes in- + suffixes,Le gouverne|ment in|compréhen|si|ble déconcert|e les citoyen|s,,sentencepiece,8,Le|gouvernement|incompréh|ensible|déconcerte|les|citoyens|.,1.333,0.667,1.5,-33.3
D004_fr,C_difficult,fr,Français,Les interconnexions internationales facilitent les échanges.,,Création manuelle,6,14.0,13.0,13.0,"préfixes: inter-, in-",Les inter|connexion|s inter|national|e|s facilit|ent les échange|s,,tiktoken,7,Les|interconnexions|internationales|facilitent|les|échanges|.,1.167,0.538,1.857,-46.2
D004_fr,C_difficult,fr,Français,Les interconnexions internationales facilitent les échanges.,,Création manuelle,6,14.0,13.0,13.0,"préfixes: inter-, in-",Les inter|connexion|s inter|national|e|s facilit|ent les échange|s,,sentencepiece,7,Les|interconnexions|internationales|facilitent|les|échanges|.,1.167,0.538,1.857,-46.2
D005_fr,C_difficult,fr,Français,La désintégration nucléaire libère une énergie considérable.,,Création manuelle,7,14.0,14.0,14.0,dérivation complexe,La dés|intégr|ation nucléair|e libèr|e une énergi|e considér|abl|e,,tiktoken,8,La|désintégration|nucléaire|libère|une|énergie|considérable|.,1.143,0.571,1.75,-42.9
D005_fr,C_difficult,fr,Français,La désintégration nucléaire libère une énergie considérable.,,Création manuelle,7,14.0,14.0,14.0,dérivation complexe,La dés|intégr|ation nucléair|e libèr|e une énergi|e considér|abl|e,,sentencepiece,8,La|désintégration|nucléaire|libère|une|énergie|considérable|.,1.143,0.571,1.75,-42.9
D006_fr,C_difficult,fr,Français,Les biotechnologies révolutionnent la médecine contemporaine.,,Création manuelle,6,13.0,13.0,13.0,composé: bio-technologies,Les bio|technologi|e|s révolut|ionn|ent la médecin|e contemporain|e,,tiktoken,7,Les|biotechnologies|révolutionnent|la|médecine|contemporaine|.,1.167,0.538,1.857,-46.2
D006_fr,C_difficult,fr,Français,Les biotechnologies révolutionnent la médecine contemporaine.,,Création manuelle,6,13.0,13.0,13.0,composé: bio-technologies,Les bio|technologi|e|s révolut|ionn|ent la médecin|e contemporain|e,,sentencepiece,7,Les|biotechnologies|révolutionnent|la|médecine|contemporaine|.,1.167,0.538,1.857,-46.2
D007_fr,C_difficult,fr,Français,L'incontournabilité du sujet s'impose d'elle-même.,,Création manuelle,5,13.0,13.0,13.0,nominalisation longue,L' in|contour|na|bil|ité du sujet s'|impos|e d'|elle-même,,tiktoken,15,L|'|incont|ournabilité|du|sujet|s|'|impose|d|'|elle|-|même|.,3.0,1.154,0.867,15.4
D007_fr,C_difficult,fr,Français,L'incontournabilité du sujet s'impose d'elle-même.,,Création manuelle,5,13.0,13.0,13.0,nominalisation longue,L' in|contour|na|bil|ité du sujet s'|impos|e d'|elle-même,,sentencepiece,15,L|'|incont|ournabilité|du|sujet|s|'|impose|d|'|elle|-|même|.,3.0,1.154,0.867,15.4
D008_fr,C_difficult,fr,Français,Les entrepreneuriat et l'intrapreneuriat se développent.,,Création manuelle,6,14.0,14.0,14.0,néologismes dérivés,Les entre|prene|ur|iat et l' intra|prene|ur|iat se développ|ent,,tiktoken,9,Les|entrepreneuriat|et|l|'|intrapreneuriat|se|développent|.,1.5,0.643,1.556,-35.7
D008_fr,C_difficult,fr,Français,Les entrepreneuriat et l'intrapreneuriat se développent.,,Création manuelle,6,14.0,14.0,14.0,néologismes dérivés,Les entre|prene|ur|iat et l' intra|prene|ur|iat se développ|ent,,sentencepiece,9,Les|entrepreneuriat|et|l|'|intrapreneuriat|se|développent|.,1.5,0.643,1.556,-35.7
D009_fr,C_difficult,fr,Français,Les communications intercontinentales sont instantanées.,,Création manuelle,5,13.0,17.0,17.0,préfixe inter- + long mot,Les commun|ic|ation|s inter|continent|al|e|s son|t instant|an|é|e|s,,tiktoken,7,Les|communications|inter|continentales|sont|instantanées|.,1.4,0.412,2.429,-58.8
D009_fr,C_difficult,fr,Français,Les communications intercontinentales sont instantanées.,,Création manuelle,5,13.0,17.0,17.0,préfixe inter- + long mot,Les commun|ic|ation|s inter|continent|al|e|s son|t instant|an|é|e|s,,sentencepiece,7,Les|communications|inter|continentales|sont|instantanées|.,1.4,0.412,2.429,-58.8
D010_fr,C_difficult,fr,Français,Le développement socio-économique durable est nécessaire.,,Création manuelle,6,14.0,11.0,11.0,composé: socio-économique,Le développ|e|ment socio-|économi|que durable est nécessair|e,,tiktoken,9,Le|développement|socio|-|économique|durable|est|nécessaire|.,1.5,0.818,1.222,-18.2
D010_fr,C_difficult,fr,Français,Le développement socio-économique durable est nécessaire.,,Création manuelle,6,14.0,11.0,11.0,composé: socio-économique,Le développ|e|ment socio-|économi|que durable est nécessair|e,,sentencepiece,9,Le|développement|socio|-|économique|durable|est|nécessaire|.,1.5,0.818,1.222,-18.2
D011_fr,C_difficult,fr,Français,Les réglementations environnementales évoluent rapidement.,,Création manuelle,5,12.0,15.0,15.0,mots longs,Les réglement|ation|s environ|ne|ment|al|e|s évolut|ent rapid|e|ment,,tiktoken,7,Les|réglementations|environnement|ales|évoluent|rapidement|.,1.4,0.467,2.143,-53.3
D011_fr,C_difficult,fr,Français,Les réglementations environnementales évoluent rapidement.,,Création manuelle,5,12.0,15.0,15.0,mots longs,Les réglement|ation|s environ|ne|ment|al|e|s évolut|ent rapid|e|ment,,sentencepiece,7,Les|réglementations|environnement|ales|évoluent|rapidement|.,1.4,0.467,2.143,-53.3
D012_fr,C_difficult,fr,Français,L'internationalisation des marchés crée des opportunités.,,Création manuelle,6,13.0,15.0,15.0,préfixe + nominalisation,L' inter|national|is|ation des march|é|s crée des opport|un|ité|s,,tiktoken,10,L|'|internation|alisation|des|marchés|crée|des|opportunités|.,1.667,0.667,1.5,-33.3
